wav,affect,length
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M035.wav,Anger,5.0599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M036.wav,Anger,2.28
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M037.wav,Anger,3.92
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F000.wav,Anger,3.253125
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F001.wav,Anger,3.75
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F002.wav,Neutral,2.9499375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F003.wav,Neutral,2.4099375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F004.wav,Neutral,2.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F005.wav,Anger,2.37
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F006.wav,Anger,3.9499375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F007.wav,Anger,7.93
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F008.wav,Anger,9.3899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F009.wav,Anger,8.3499375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F010.wav,Anger,9.6
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F011.wav,Anger,6.6899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F012.wav,Anger,6.92
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F013.wav,Sadness,3.4699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F014.wav,Anger,4.54
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F015.wav,Anger,2.98
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F016.wav,Sadness,2.6499375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F017.wav,Anger,1.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M000.wav,Neutral,2.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M001.wav,Neutral,5.54
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M003.wav,Neutral,3.3199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M006.wav,Anger,3.6399375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M007.wav,Anger,3.4
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M009.wav,Anger,2.81
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M014.wav,Surprise,3.5299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M015.wav,Anger,3.3799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M016.wav,Anger,3.98
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F000.wav,Neutral,1.6080625
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F001.wav,Neutral,9.2899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F002.wav,Neutral,3.92
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F003.wav,Neutral,2.8
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F004.wav,Neutral,7.1299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F005.wav,Neutral,2.7799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F006.wav,Neutral,10.75
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F007.wav,Neutral,3.17
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F008.wav,Neutral,4.28
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F009.wav,Neutral,1.3899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F010.wav,Neutral,2.3
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F011.wav,Neutral,2.33
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F012.wav,Neutral,3.6
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F016.wav,Neutral,3.61
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F017.wav,Neutral,2.7699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F019.wav,Neutral,2.87
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M000.wav,Neutral,4.5699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M006.wav,Neutral,1.0099375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M007.wav,Neutral,1.0599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F000.wav,Sadness,4.5799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F001.wav,Sadness,10.4099375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F002.wav,Sadness,6.93
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F005.wav,Anger,1.62
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F008.wav,Anger,5.91
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F011.wav,Anger,2.7599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F012.wav,Anger,3.6
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F015.wav,Sadness,8.72
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F016.wav,Sadness,3.9220625
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F017.wav,Sadness,5.85
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F018.wav,Anger,3.17
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F019.wav,Sadness,2.1199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F021.wav,Surprise,2.75
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F022.wav,Sadness,2.1899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F023.wav,Sadness,5.85
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F025.wav,Anger,6.1599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F026.wav,Sadness,1.68
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F027.wav,Sadness,2.0
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F029.wav,Sadness,2.15
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F038.wav,Neutral,2.6899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F039.wav,Neutral,2.6299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F040.wav,Neutral,1.4499375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F041.wav,Neutral,2.55
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F042.wav,Neutral,8.4199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F043.wav,Neutral,1.31
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F044.wav,Happiness,1.4799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F045.wav,Neutral,2.0299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F046.wav,Happiness,1.5099375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M000.wav,Neutral,4.92
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M001.wav,Neutral,5.0599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M003.wav,Neutral,5.14
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M004.wav,Neutral,1.9599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M005.wav,Neutral,4.6999375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M007.wav,Neutral,4.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M008.wav,Neutral,5.86
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M009.wav,Neutral,4.09
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M010.wav,Neutral,3.79
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M011.wav,Neutral,3.9599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M012.wav,Neutral,3.2899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M013.wav,Neutral,3.79
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M015.wav,Neutral,7.2199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M016.wav,Neutral,6.17
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M017.wav,Neutral,4.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M018.wav,Neutral,25.2399375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M020.wav,Neutral,16.67
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M022.wav,Neutral,3.9399375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M024.wav,Neutral,4.1299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M025.wav,Neutral,12.7699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M026.wav,Neutral,4.8899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M027.wav,Neutral,4.0199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M028.wav,Neutral,2.2199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M029.wav,Neutral,1.37
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M030.wav,Neutral,1.92
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M031.wav,Neutral,4.0
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M032.wav,Neutral,3.72
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M033.wav,Neutral,3.4
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M034.wav,Neutral,6.55
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M035.wav,Neutral,3.18
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M036.wav,Neutral,1.66
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M037.wav,Neutral,3.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M038.wav,Neutral,2.23
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M039.wav,Neutral,11.92
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M040.wav,Neutral,3.14
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M041.wav,Neutral,4.2545625
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M042.wav,Neutral,5.0199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M043.wav,Neutral,2.0599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F000.wav,Neutral,2.4905
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F001.wav,Neutral,2.18
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F002.wav,Sadness,5.66
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F003.wav,Neutral,3.7599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F004.wav,Sadness,2.301375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F005.wav,Sadness,3.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F006.wav,Sadness,1.37
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F007.wav,Neutral,3.1599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F008.wav,Sadness,2.68
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F009.wav,Sadness,4.1599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F010.wav,Sadness,10.9599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F011.wav,Sadness,2.25
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F012.wav,Sadness,4.97
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F013.wav,Sadness,6.1099375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F014.wav,Sadness,3.3
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F015.wav,Sadness,3.66
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F016.wav,Neutral,5.05
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F017.wav,Neutral,4.56
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F019.wav,Neutral,3.7871875
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F020.wav,Sadness,1.8
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F021.wav,Sadness,3.14
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F023.wav,Sadness,5.8799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F024.wav,Sadness,3.2199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F027.wav,Sadness,1.7599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F028.wav,Sadness,1.85
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F029.wav,Sadness,10.4799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F030.wav,Neutral,3.5896875
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F031.wav,Sadness,3.3799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F032.wav,Sadness,3.87
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F033.wav,Neutral,3.2599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F034.wav,Sadness,2.67
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F035.wav,Sadness,4.2
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F036.wav,Sadness,1.74
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F037.wav,Sadness,1.2
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F038.wav,Sadness,8.134125
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M000.wav,Neutral,2.8281875
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M001.wav,Neutral,2.68
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M002.wav,Surprise,1.5299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M003.wav,Surprise,1.6999375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M004.wav,Surprise,2.1899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M005.wav,Surprise,3.0799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M006.wav,Surprise,2.2199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M007.wav,Surprise,5.3899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M008.wav,Sadness,1.55
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M009.wav,Surprise,4.5199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M010.wav,Anger,2.98
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M011.wav,Surprise,4.5
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M012.wav,Surprise,2.49
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M013.wav,Sadness,4.07
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M014.wav,Anger,4.2136875
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M015.wav,Anger,7.46
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M017.wav,Anger,4.4699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M018.wav,Surprise,4.28
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M019.wav,Surprise,4.2199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M020.wav,Anger,4.15
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M021.wav,Anger,2.8299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M022.wav,Sadness,5.0099375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M023.wav,Sadness,6.8399375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M024.wav,Sadness,3.4699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M025.wav,Sadness,1.98
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M026.wav,Sadness,10.8799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M027.wav,Anger,3.5699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M028.wav,Sadness,11.9499375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M029.wav,Sadness,6.8199375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M030.wav,Anger,6.9399375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M031.wav,Sadness,2.090875
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M032.wav,Sadness,1.8399375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M033.wav,Sadness,9.33
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M034.wav,Sadness,6.2599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M035.wav,Sadness,2.1299375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M036.wav,Sadness,6.5799375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M037.wav,Sadness,6.73
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M038.wav,Sadness,2.37
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M039.wav,Surprise,4.0
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M040.wav,Sadness,8.4699375
IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M041.wav,Sadness,2.3168125
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F018.wav,Neutral,3.4
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F019.wav,Neutral,2.8
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F000.wav,Anger,2.15
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F001.wav,Neutral,2.3899375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F002.wav,Neutral,3.6399375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F004.wav,Neutral,3.43
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F005.wav,Neutral,1.46
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F006.wav,Neutral,3.2599375
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F007.wav,Anger,4.07
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F009.wav,Neutral,1.6399375
