wav,affect,length,predictions
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M003.wav,Sadness,4.645,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M004.wav,Sadness,4.5565,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M005.wav,Sadness,2.0693125,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M006.wav,Sadness,2.76375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M011.wav,Sadness,2.2881875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M012.wav,Sadness,3.2631875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M013.wav,Sadness,6.8699375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M016.wav,Sadness,3.1636875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M019.wav,Sadness,2.3971875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M024.wav,Sadness,3.303,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M025.wav,Sadness,3.3825625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M026.wav,Sadness,4.0590625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M029.wav,Sadness,6.0289375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M030.wav,Sadness,3.6014375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M031.wav,Sadness,3.2830625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M033.wav,Anger,4.21825,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F011.wav,Anger,6.2648125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F019.wav,Neutral,5.9003125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F020.wav,Neutral,8.04175,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F021.wav,Neutral,10.4565625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F022.wav,Neutral,7.31275,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F023.wav,Sadness,3.576625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F024.wav,Sadness,3.645,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F025.wav,Sadness,2.0730625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F035.wav,Sadness,5.7180625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F036.wav,Sadness,4.4426875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F038.wav,Sadness,5.9914375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F039.wav,Neutral,3.3488125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F040.wav,Sadness,10.114875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F041.wav,Sadness,8.474625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F042.wav,Neutral,4.374,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F043.wav,Neutral,3.8955625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F044.wav,Happiness,3.1711875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F045.wav,Neutral,3.371625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F046.wav,Neutral,5.5358125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F047.wav,Happiness,4.8068125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F048.wav,Sadness,2.7109375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F049.wav,Neutral,4.8068125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M002.wav,Anger,5.2429375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M003.wav,Neutral,3.4399375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M012.wav,Neutral,2.6198125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M014.wav,Neutral,5.7864375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M019.wav,Neutral,4.7156875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M020.wav,Neutral,6.105375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M021.wav,Neutral,8.8199375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M022.wav,Neutral,2.0324375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M028.wav,Anger,3.1438125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M033.wav,Neutral,1.913625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M036.wav,Sadness,3.66775,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M037.wav,Sadness,4.829625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M038.wav,Surprise,2.460375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M039.wav,Neutral,6.6976875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M040.wav,Neutral,3.4171875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M041.wav,Neutral,3.2265625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M042.wav,Happiness,4.0550625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M043.wav,Neutral,2.4525,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M045.wav,Neutral,6.128125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M046.wav,Neutral,2.73375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F002.wav,Neutral,1.855,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M000.wav,Neutral,1.2440625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M001.wav,Neutral,4.1825,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M002.wav,Neutral,7.6775,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M003.wav,Neutral,1.3025,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M004.wav,Neutral,2.3725,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M005.wav,Neutral,1.5965625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M007.wav,Anger,1.7049375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F002.wav,Anger,3.464875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F003.wav,Anger,6.3105,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F004.wav,Anger,4.1895625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F005.wav,Anger,7.292125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F007.wav,Anger,9.035875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F008.wav,Anger,3.079875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F009.wav,Anger,3.9614375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F010.wav,Anger,2.059625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F011.wav,Surprise,5.69075,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F015.wav,Anger,2.7401875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F016.wav,Anger,5.3489375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F017.wav,Anger,3.1675,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F000.wav,Happiness,5.4300625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F001.wav,Happiness,4.121625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F002.wav,Happiness,2.900375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F003.wav,Happiness,3.016875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F004.wav,Sadness,6.1715625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F005.wav,Sadness,3.554625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F006.wav,Sadness,2.9658125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F007.wav,Sadness,7.67525,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F008.wav,Sadness,6.1978125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F009.wav,Happiness,3.8696875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F010.wav,Happiness,4.9285,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F011.wav,Sadness,2.00625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F012.wav,Happiness,2.900375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F013.wav,Happiness,3.674,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F014.wav,Happiness,3.5328125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F015.wav,Happiness,2.87875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F016.wav,Happiness,2.3988125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F017.wav,Happiness,7.1310625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F018.wav,Happiness,3.663625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F019.wav,Happiness,2.333375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F020.wav,Happiness,6.5204375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F021.wav,Happiness,3.9689375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F022.wav,Happiness,4.775875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F023.wav,Sadness,2.1153125,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F024.wav,Sadness,2.8131875,Fear
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F025.wav,Sadness,6.14975,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F026.wav,Sadness,2.7259375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F027.wav,Sadness,3.5328125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F028.wav,Sadness,2.18075,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F029.wav,Sadness,2.2025625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F030.wav,Sadness,2.3115625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F031.wav,Sadness,3.4019375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F032.wav,Sadness,6.7915625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F033.wav,Sadness,12.8209375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F034.wav,Happiness,3.947125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M000.wav,Happiness,5.1675,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M001.wav,Neutral,3.3365625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M002.wav,Surprise,2.224375,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M003.wav,Surprise,2.5296875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M004.wav,Neutral,2.2679375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M005.wav,Happiness,9.4426875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M006.wav,Happiness,2.2025625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M007.wav,Happiness,4.3833125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M008.wav,Happiness,5.83,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M009.wav,Happiness,7.48,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M010.wav,Happiness,2.3988125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M011.wav,Happiness,5.4955,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M012.wav,Happiness,10.2371875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M013.wav,Happiness,6.089625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M014.wav,Sadness,3.271125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M015.wav,Sadness,2.420625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M016.wav,Happiness,2.7173125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M017.wav,Neutral,3.1620625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M018.wav,Happiness,6.1279375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M020.wav,Happiness,3.7149375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M021.wav,Happiness,6.0406875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M022.wav,Happiness,2.388125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M023.wav,Sadness,6.89675,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M024.wav,Sadness,2.7259375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M025.wav,Sadness,7.95975,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M026.wav,Sadness,3.183875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M027.wav,Sadness,5.5173125,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M028.wav,Sadness,2.6605,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M029.wav,Sadness,2.507875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M030.wav,Sadness,5.585875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M031.wav,Sadness,11.9220625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M032.wav,Sadness,10.1075,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M033.wav,Sadness,11.6549375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M034.wav,Sadness,7.7799375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M036.wav,Sadness,12.6734375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M037.wav,Sadness,11.8874375,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M038.wav,Sadness,9.6645625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M039.wav,Sadness,6.346,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M040.wav,Sadness,12.38675,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M041.wav,Sadness,4.7810625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M042.wav,Sadness,6.9300625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M043.wav,Happiness,2.791375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M044.wav,Happiness,1.482875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M045.wav,Happiness,3.641875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M046.wav,Happiness,2.004875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F001.wav,Anger,4.6340625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F003.wav,Anger,2.7435,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F004.wav,Anger,1.8825,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F006.wav,Anger,4.5385,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F007.wav,Sadness,5.7935,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F009.wav,Sadness,2.291125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F010.wav,Anger,3.4148125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F011.wav,Sadness,7.00475,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F012.wav,Sadness,4.61,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F013.wav,Anger,8.4025,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F014.wav,Fear,4.98,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F015.wav,Sadness,2.55,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F016.wav,Anger,7.27,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F018.wav,Sadness,1.68,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F020.wav,Sadness,2.49,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F021.wav,Sadness,1.93,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M011.wav,Anger,2.55,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M016.wav,Disgust,2.7599375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M018.wav,Anger,2.86,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F000.wav,Neutral,2.6833125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F001.wav,Neutral,4.6775,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F002.wav,Neutral,2.5099375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F003.wav,Neutral,2.25,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F004.wav,Neutral,1.7599375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F005.wav,Neutral,6.5749375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F006.wav,Neutral,1.0399375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F007.wav,Neutral,5.8,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F008.wav,Neutral,2.725,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F009.wav,Neutral,2.4025,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F010.wav,Neutral,4.1,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F011.wav,Neutral,6.72,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F012.wav,Neutral,3.98,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F013.wav,Neutral,3.8,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F015.wav,Neutral,3.0299375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F016.wav,Neutral,8.6399375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F018.wav,Neutral,1.91,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F019.wav,Neutral,7.33,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F020.wav,Neutral,6.465,Neutral
