user_id,age,consent_commercial,consent_research,current_language,described_identity,first_language,gender,phone_model,audio_id,affect,last_modified,phone_position,script,file_location,predictions
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_4254ee42-32ac-4478-a1e4-5d67bb7f5649.wav,neutral,"Tue, 02 Aug 2022 04:16:17 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,wolf ring lights are fantastic,shout-data/test-data/shout_data_4254ee42-32ac-4478-a1e4-5d67bb7f5649/final/chunkb.wav,anger
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_4254ee42-32ac-4478-a1e4-5d67bb7f5649.wav,neutral,"Tue, 02 Aug 2022 04:16:17 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,wolf ring lights are fantastic,shout-data/test-data/shout_data_4254ee42-32ac-4478-a1e4-5d67bb7f5649/final/chunkc.wav,anger
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_f6bdaf8b-98c5-4730-be0e-0330a4d778e7.wav,sadness,"Tue, 02 Aug 2022 04:30:18 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,five special guest treasures,shout-data/test-data/shout_data_f6bdaf8b-98c5-4730-be0e-0330a4d778e7/final/chunk00.wav,happiness
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_f6bdaf8b-98c5-4730-be0e-0330a4d778e7.wav,sadness,"Tue, 02 Aug 2022 04:30:18 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,five special guest treasures,shout-data/test-data/shout_data_f6bdaf8b-98c5-4730-be0e-0330a4d778e7/final/chunk20.wav,anger
user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,English,,English ,Man,iPhone 11,shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a.wav,anger,"Tue, 02 Aug 2022 04:20:52 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,the thunder break craze,shout-data/test-data/shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a/final/chunkc.wav,anger
user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,English,,English,Man,Samsung Galaxy A32,shout_data_d2b50a24-a905-48a7-b0e3-e206facf3a9b.wav,neutral,"Tue, 02 Aug 2022 04:27:22 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,heavy undersea birthday pumpkins,shout-data/test-data/shout_data_d2b50a24-a905-48a7-b0e3-e206facf3a9b/final/chunk50.wav,neutral
user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,English,,English,Man,Samsung Galaxy A32,shout_data_d2b50a24-a905-48a7-b0e3-e206facf3a9b.wav,neutral,"Tue, 02 Aug 2022 04:27:22 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,heavy undersea birthday pumpkins,shout-data/test-data/shout_data_d2b50a24-a905-48a7-b0e3-e206facf3a9b/final/chunk80.wav,anger
user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,English,,English,Man,Samsung Galaxy A32,shout_data_d2b50a24-a905-48a7-b0e3-e206facf3a9b.wav,neutral,"Tue, 02 Aug 2022 04:27:22 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,heavy undersea birthday pumpkins,shout-data/test-data/shout_data_d2b50a24-a905-48a7-b0e3-e206facf3a9b/final/chunk90.wav,neutral
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_3a19c613-3938-4d4f-87b1-389132a8b1d2.wav,anger,"Tue, 02 Aug 2022 04:15:33 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_3a19c613-3938-4d4f-87b1-389132a8b1d2/final/chunka.wav,neutral
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_3a19c613-3938-4d4f-87b1-389132a8b1d2.wav,anger,"Tue, 02 Aug 2022 04:15:33 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_3a19c613-3938-4d4f-87b1-389132a8b1d2/final/chunkb.wav,anger
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_3a19c613-3938-4d4f-87b1-389132a8b1d2.wav,anger,"Tue, 02 Aug 2022 04:15:33 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_3a19c613-3938-4d4f-87b1-389132a8b1d2/final/chunkc.wav,anger
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_565ec588-a327-4dfb-80dd-1e4ce177b092.wav,anger,"Tue, 02 Aug 2022 04:17:47 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,heavy undersea birthday pumpkins,shout-data/test-data/shout_data_565ec588-a327-4dfb-80dd-1e4ce177b092/final/chunk00.wav,happiness
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_565ec588-a327-4dfb-80dd-1e4ce177b092.wav,anger,"Tue, 02 Aug 2022 04:17:47 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,heavy undersea birthday pumpkins,shout-data/test-data/shout_data_565ec588-a327-4dfb-80dd-1e4ce177b092/final/chunk10.wav,anger
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_565ec588-a327-4dfb-80dd-1e4ce177b092.wav,anger,"Tue, 02 Aug 2022 04:17:47 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,heavy undersea birthday pumpkins,shout-data/test-data/shout_data_565ec588-a327-4dfb-80dd-1e4ce177b092/final/chunk30.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_e80506e4-98b3-4ce9-81a2-faf5923cc97e.wav,neutral,"Tue, 02 Aug 2022 04:29:07 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,five dollar slaw onion cure,shout-data/test-data/shout_data_e80506e4-98b3-4ce9-81a2-faf5923cc97e/final/chunka.wav,neutral
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_e80506e4-98b3-4ce9-81a2-faf5923cc97e.wav,neutral,"Tue, 02 Aug 2022 04:29:07 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,five dollar slaw onion cure,shout-data/test-data/shout_data_e80506e4-98b3-4ce9-81a2-faf5923cc97e/final/chunkb.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_e80506e4-98b3-4ce9-81a2-faf5923cc97e.wav,neutral,"Tue, 02 Aug 2022 04:29:07 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,five dollar slaw onion cure,shout-data/test-data/shout_data_e80506e4-98b3-4ce9-81a2-faf5923cc97e/final/chunkc.wav,anger
user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,English,,English ,Man,iPhone 11,shout_data_680f5c3a-7e04-4e10-ad38-02283d925302.wav,neutral,"Tue, 02 Aug 2022 04:19:12 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,thunder break craze,shout-data/test-data/shout_data_680f5c3a-7e04-4e10-ad38-02283d925302/final/chunka.wav,neutral
user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,English,,English ,Man,iPhone 11,shout_data_680f5c3a-7e04-4e10-ad38-02283d925302.wav,neutral,"Tue, 02 Aug 2022 04:19:12 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,thunder break craze,shout-data/test-data/shout_data_680f5c3a-7e04-4e10-ad38-02283d925302/final/chunkb.wav,anger
user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,English,,English ,Man,iPhone 11,shout_data_680f5c3a-7e04-4e10-ad38-02283d925302.wav,neutral,"Tue, 02 Aug 2022 04:19:12 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,thunder break craze,shout-data/test-data/shout_data_680f5c3a-7e04-4e10-ad38-02283d925302/final/chunkc.wav,anger
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_64784a9f-fffb-431c-a3a5-9150ca1c3934.wav,neutral,"Tue, 02 Aug 2022 04:18:55 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,wolf ring lights are fantastic,shout-data/test-data/shout_data_64784a9f-fffb-431c-a3a5-9150ca1c3934/final/chunka.wav,neutral
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_64784a9f-fffb-431c-a3a5-9150ca1c3934.wav,neutral,"Tue, 02 Aug 2022 04:18:55 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,wolf ring lights are san fantastic,shout-data/test-data/shout_data_64784a9f-fffb-431c-a3a5-9150ca1c3934/final/chunkb.wav,anger
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_64784a9f-fffb-431c-a3a5-9150ca1c3934.wav,neutral,"Tue, 02 Aug 2022 04:18:55 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,wolf ring lights are fantastic,shout-data/test-data/shout_data_64784a9f-fffb-431c-a3a5-9150ca1c3934/final/chunkc.wav,anger
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_63051f07-4830-45d9-a24f-8f36ec4c2a39.wav,anger,"Tue, 02 Aug 2022 04:18:45 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,ripped ocean jumper,shout-data/test-data/shout_data_63051f07-4830-45d9-a24f-8f36ec4c2a39/final/chunkb.wav,anger
user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,English,,English,Man,Samsung Z-Fold 2,shout_data_63051f07-4830-45d9-a24f-8f36ec4c2a39.wav,anger,"Tue, 02 Aug 2022 04:18:45 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,ripped ocean jumper,shout-data/test-data/shout_data_63051f07-4830-45d9-a24f-8f36ec4c2a39/final/chunkc.wav,anger
user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,English,,English,Woman,iPhone 12,shout_data_6250f97d-5579-430c-a6ba-a78f7add82fc.wav,sadness,"Tue, 02 Aug 2022 04:18:38 +0000",Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,shout-data/test-data/shout_data_6250f97d-5579-430c-a6ba-a78f7add82fc/final/chunka.wav,neutral
user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,English,,English,Woman,iPhone 12,shout_data_6250f97d-5579-430c-a6ba-a78f7add82fc.wav,sadness,"Tue, 02 Aug 2022 04:18:38 +0000",Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,shout-data/test-data/shout_data_6250f97d-5579-430c-a6ba-a78f7add82fc/final/chunkb.wav,anger
user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,English,,English,Woman,iPhone 12,shout_data_6250f97d-5579-430c-a6ba-a78f7add82fc.wav,sadness,"Tue, 02 Aug 2022 04:18:38 +0000",Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,shout-data/test-data/shout_data_6250f97d-5579-430c-a6ba-a78f7add82fc/final/chunkc.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_e244fe46-95b2-4417-9ca2-ebc25e4b1de0.wav,anger,"Tue, 02 Aug 2022 04:28:44 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,snowing meteor down the chimney,shout-data/test-data/shout_data_e244fe46-95b2-4417-9ca2-ebc25e4b1de0/final/chunka.wav,neutral
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_e244fe46-95b2-4417-9ca2-ebc25e4b1de0.wav,anger,"Tue, 02 Aug 2022 04:28:44 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,snowing meteor down the chimney,shout-data/test-data/shout_data_e244fe46-95b2-4417-9ca2-ebc25e4b1de0/final/chunkb.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_e244fe46-95b2-4417-9ca2-ebc25e4b1de0.wav,anger,"Tue, 02 Aug 2022 04:28:44 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,snowing meteor down the chimney,shout-data/test-data/shout_data_e244fe46-95b2-4417-9ca2-ebc25e4b1de0/final/chunkc.wav,anger
user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,English,,English,Woman,iPhone 12,shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,anger,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone on the opposite side of the room in a bag 15/19,the thunder break craze,shout-data/test-data/shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11/final/chunk01.wav,anger
user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,English,,English,Woman,iPhone 12,shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,anger,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone on the opposite side of the room in a bag 15/19,the thunder break craze,shout-data/test-data/shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11/final/chunk21.wav,anger
user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,English,,English,Woman,iPhone 12,shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,anger,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone on the opposite side of the room in a bag 15/19,the thunder break craze,shout-data/test-data/shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11/final/chunk41.wav,happiness
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_de1a3a0f-ac2f-496b-94a2-3cf93012c57c.wav,anger,"Tue, 02 Aug 2022 04:28:20 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,snow meteor down the chimney,shout-data/test-data/shout_data_de1a3a0f-ac2f-496b-94a2-3cf93012c57c/final/chunka.wav,neutral
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_de1a3a0f-ac2f-496b-94a2-3cf93012c57c.wav,anger,"Tue, 02 Aug 2022 04:28:20 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,snow meteor down the chimney,shout-data/test-data/shout_data_de1a3a0f-ac2f-496b-94a2-3cf93012c57c/final/chunkb.wav,anger
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_de1a3a0f-ac2f-496b-94a2-3cf93012c57c.wav,anger,"Tue, 02 Aug 2022 04:28:20 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,snow meteor down the chimney,shout-data/test-data/shout_data_de1a3a0f-ac2f-496b-94a2-3cf93012c57c/final/chunkc.wav,anger
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,anger,"Tue, 02 Aug 2022 04:28:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73/final/chunka.wav,neutral
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,anger,"Tue, 02 Aug 2022 04:28:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73/final/chunkb.wav,anger
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,anger,"Tue, 02 Aug 2022 04:28:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73/final/chunkc.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_d8b0887c-0fe4-4e20-b80d-d14db7516594.wav,anger,"Tue, 02 Aug 2022 04:27:52 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,fluffy baseboard yogurt division,shout-data/test-data/shout_data_d8b0887c-0fe4-4e20-b80d-d14db7516594/final/chunka.wav,neutral
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_d8b0887c-0fe4-4e20-b80d-d14db7516594.wav,anger,"Tue, 02 Aug 2022 04:27:52 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,fluffy baseboard yogurt division,shout-data/test-data/shout_data_d8b0887c-0fe4-4e20-b80d-d14db7516594/final/chunkb.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_d8b0887c-0fe4-4e20-b80d-d14db7516594.wav,anger,"Tue, 02 Aug 2022 04:27:52 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,fluffy baseboard yogurt division,shout-data/test-data/shout_data_d8b0887c-0fe4-4e20-b80d-d14db7516594/final/chunkc.wav,anger
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856.wav,anger,"Tue, 02 Aug 2022 04:27:35 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856/final/chunka.wav,neutral
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856.wav,anger,"Tue, 02 Aug 2022 04:27:35 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856/final/chunkb.wav,anger
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856.wav,anger,"Tue, 02 Aug 2022 04:27:35 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,hungry action hippos fruit,shout-data/test-data/shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856/final/chunkc.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_cf06e20b-0ba3-42e1-ac7e-9ed82991b105.wav,neutral,"Tue, 02 Aug 2022 04:27:10 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,snowy meteor down the chimney,shout-data/test-data/shout_data_cf06e20b-0ba3-42e1-ac7e-9ed82991b105/final/chunka.wav,neutral
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_cf06e20b-0ba3-42e1-ac7e-9ed82991b105.wav,neutral,"Tue, 02 Aug 2022 04:27:10 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,snowy meteor down the chimney,shout-data/test-data/shout_data_cf06e20b-0ba3-42e1-ac7e-9ed82991b105/final/chunkb.wav,anger
user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,English ,,English ,Woman,Iphone11,shout_data_cf06e20b-0ba3-42e1-ac7e-9ed82991b105.wav,neutral,"Tue, 02 Aug 2022 04:27:10 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,snowy meteor down the chimney,shout-data/test-data/shout_data_cf06e20b-0ba3-42e1-ac7e-9ed82991b105/final/chunkc.wav,anger
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_c3703ea4-7823-4140-9ba0-2bf98e968027.wav,anger,"Tue, 02 Aug 2022 04:26:23 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,join the Ear Look club,shout-data/test-data/shout_data_c3703ea4-7823-4140-9ba0-2bf98e968027/final/chunka.wav,neutral
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_c3703ea4-7823-4140-9ba0-2bf98e968027.wav,anger,"Tue, 02 Aug 2022 04:26:23 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,join the Ear Look club,shout-data/test-data/shout_data_c3703ea4-7823-4140-9ba0-2bf98e968027/final/chunkb.wav,anger
user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,English,,Tagalog,Woman,Iphone11,shout_data_c3703ea4-7823-4140-9ba0-2bf98e968027.wav,anger,"Tue, 02 Aug 2022 04:26:23 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,join the Ear Look club,shout-data/test-data/shout_data_c3703ea4-7823-4140-9ba0-2bf98e968027/final/chunkc.wav,anger
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_2e51d167-9503-45b8-aa67-53d9740a6968.wav,anger,"Tue, 02 Aug 2022 04:14:34 +0000",Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,shout-data/test-data/shout_data_2e51d167-9503-45b8-aa67-53d9740a6968/final/chunk10.wav,anger
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_2e51d167-9503-45b8-aa67-53d9740a6968.wav,anger,"Tue, 02 Aug 2022 04:14:34 +0000",Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,shout-data/test-data/shout_data_2e51d167-9503-45b8-aa67-53d9740a6968/final/chunk20.wav,anger
user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,English,,Hindi,Woman,iPhone XR,shout_data_2e51d167-9503-45b8-aa67-53d9740a6968.wav,anger,"Tue, 02 Aug 2022 04:14:34 +0000",Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,shout-data/test-data/shout_data_2e51d167-9503-45b8-aa67-53d9740a6968/final/chunk30.wav,anger
